gene,lpv_Treated_vs_Untreated,lpv_Untreated_vs_Initial,annot,KOG
Acropora_029602,3.1194539679117783,-4.3517419448313195,heme binding,heme binding
Acropora_029604,1.3726822542786248,-3.4695625297174844,heme binding,heme binding
Acropora_029605,3.330398929785252,-4.406458673315565,heme binding,heme binding
Acropora_029622,1.2932492793570378,-1.8283105241013893,NA,NA
Acropora_029627,-2.3362138952880316,4.191952201682541,NA,NA
Acropora_029632,-1.039794072810984,-1.105775839997482,NA,NA
Acropora_029704,-1.0130934018538538,5.500504839694535,NA,NA
Acropora_029718,3.4272114489970558,-1.519120564199862,NA,NA
Acropora_029735,2.2230554934329008,-13.68102144608424,"Filamin C, gamma","Filamin C, gamma"
Acropora_029739,-3.351024531919484,5.590156280582179,Transketolase,Transketolase
Acropora_029756,-1.4874234846816343,7.556305754436881,Belongs to the eukaryotic ribosomal protein eL20 family,Belongs to the eukaryotic ribosomal protein eL20 family
Acropora_029770,1.0196460438592894,-5.920696728939684,Periphilin 1,Periphilin 1
Acropora_029778,1.4400157936495823,-2.530405183495835,cilium movement involved in cell motility,cilium movement involved in cell motility
Acropora_029783,1.796837365135443,-2.1875931212315547,NA,NA
Acropora_029799,-2.423927550512444,2.152397527991662,Transmembrane protein 43,Transmembrane protein 43
Acropora_029807,-1.3189816587519247,2.9927746067786862,G-protein coupled receptor activity,G-protein coupled receptor activity
Acropora_029821,1.5110509384736948,-1.2806514646411835,regulation of ARF protein signal transduction,regulation of ARF protein signal transduction
Acropora_029827,1.016892852470472,-2.913385213493802,NA,NA
Acropora_029834,1.4560588985114897,-2.0422138170735096,NA,NA
Acropora_029849,-1.6533136281496215,7.216966540341211,intraflagellar transport,intraflagellar transport
Acropora_029869,1.507209648234735,-1.1716857887065633,Spindle assembly abnormal protein 6 homolog,Spindle assembly abnormal protein 6 homolog
Acropora_029880,1.180765812498283,-2.166264130117188,NA,NA
Acropora_029885,1.3181673577485093,-1.0159208223806702,Calponin homology domain,Calponin homology domain
Acropora_029886,1.427050211099978,-3.8910409881196895,protein autoubiquitination,protein autoubiquitination
Acropora_029888,3.0767623437631535,-2.819672125125842,Transforming growth  factor-beta (TGF-beta) family,Transforming growth  factor-beta (TGF-beta) family
Acropora_029897,1.7622470896659708,-10.108624825111498,Belongs to the AB hydrolase superfamily. Lipase family,Belongs to the AB hydrolase superfamily. Lipase family
Acropora_029904,-1.5181793049102694,2.7644531559355827,positive regulation of Wnt protein secretion,positive regulation of Wnt protein secretion
Acropora_029962,-5.792879595430376,13.229520477844122,NA,NA
Acropora_029965,-4.457843789632432,1.2912653898687272,Belongs to the AB hydrolase superfamily. Lipase family,Belongs to the AB hydrolase superfamily. Lipase family
Acropora_029983,9.17121882763388,-1.906666251675466,Potassium channel subfamily K member,Potassium channel subfamily K member
Acropora_029987,2.5758948229352296,-2.174636111831564,alcohol dehydrogenase (NADP+) activity,alcohol dehydrogenase (NADP+) activity
Acropora_030012,1.6442683058567522,-1.738705399741721,Leucine rich repeat,Leucine rich repeat
Acropora_030014,2.0360265714596877,-5.071319907177651,neurotrophin receptor activity,neurotrophin receptor activity
Acropora_030025,1.2221008421231916,-1.230961983915272,NA,NA
Acropora_030028,-4.017078082269845,6.437311525938632,regulation of protein ADP-ribosylation,regulation of protein ADP-ribosylation
Acropora_030088,1.202750702458309,-2.1290478428375685,N-acetylglucosamine 6-O-sulfotransferase activity,N-acetylglucosamine 6-O-sulfotransferase activity
Acropora_030105,-1.2913829203954408,7.454296888112561,acute-phase response,acute-phase response
Acropora_030107,-1.603201562685916,3.5826939414741754,regulation of secretory granule organization,regulation of secretory granule organization
Acropora_030109,-1.0054328294813082,7.766175334767813,elongation factor 1 homolog,elongation factor 1 homolog
Acropora_030114,-1.5825993770416047,6.861849924429677,-,-
Acropora_030120,-1.0507915239005226,1.628395235913321,galactosyltransferase activity,galactosyltransferase activity
Acropora_030125,-1.6925121197057889,2.3049522595828784,NA,NA
Acropora_030142,-3.724486750627487,2.982818675414423,NA,NA
Acropora_030145,2.9813855929505944,-4.752386067242489,NA,NA
Acropora_030154,2.77880756347862,-3.999448678514867,NA,NA
Acropora_030231,-1.1135460628263998,3.7491585329938264,NA,NA
Acropora_030307,-2.111763069604614,3.2875000299556287,NA,NA
Acropora_030352,-1.8931690332690945,11.213330774031427,NA,NA
Acropora_030403,1.006834308964972,-3.0827242301764692,NA,NA
Acropora_030571,-1.44761240979853,1.456868347956592,ubiquitin-like protein ligase activity,ubiquitin-like protein ligase activity
Acropora_030631,3.1779030326464706,-7.458658844339088,NA,NA
Acropora_030645,-1.2477538823382197,13.725165292298053,NA,NA
Acropora_030680,-2.187234803753723,1.9693790302194816,"Protein tyrosine phosphatase, receptor type","Protein tyrosine phosphatase, receptor type"
Acropora_030826,-1.700331754432854,6.449252671325103,NA,NA
Acropora_030849,1.1713969602319931,-1.5818905848110651,NA,NA
Acropora_030913,-1.0196460438592894,3.4764628748857413,NA,NA
Acropora_030919,-6.636820849212288,5.5694004717175885,NA,NA
Acropora_030931,-1.3356233223060083,6.853127531156474,GIPC PDZ domain containing family member,GIPC PDZ domain containing family member
Acropora_030959,1.0987603933661563,-1.5821008443587097,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family,Belongs to the TRAFAC class myosin-kinesin ATPase superfamily. Kinesin family
Acropora_030966,-4.810256790290545,2.6930680968210727,NA,NA
Acropora_030967,-2.720724157997548,3.053126372348205,NA,NA
Acropora_030986,-1.368260915234397,5.062979658640592,NA,NA
Acropora_030996,2.043957297078426,-3.506311721212593,NA,NA
Acropora_031009,-1.0908225661254958,2.302704696578096,Coiled-coil domain containing 17,Coiled-coil domain containing 17
Acropora_031035,-1.3922315032475843,2.6194704374066764,NA,NA
Acropora_031044,-1.5702336967077573,-1.1293491583799788,NA,NA
Acropora_031096,-1.2018105159998826,3.260383790251205,WD repeat domain 63,WD repeat domain 63
Acropora_031113,-1.9875423708754902,1.6357229404975457,NA,NA
Acropora_031118,-3.0763337756805287,7.260734130757516,Peroxiredoxin,Peroxiredoxin
Acropora_031139,1.2280826425999891,-1.9980544160681617,NA,NA
Acropora_031144,1.1262485224491696,-5.304031508605364,NA,NA
Acropora_031161,-1.5385496380000643,1.4915168283486382,NA,NA
Acropora_031219,1.4001942694737026,-1.8542278746094365,regulation of transcription by RNA polymerase III,regulation of transcription by RNA polymerase III
Acropora_031233,2.4766187870113656,-3.890962951808287,Centromere protein C,Centromere protein C
Acropora_031248,1.0104800860680643,-2.300258644266572,"DNA-directed RNA polymerases I, II, and III subunit","DNA-directed RNA polymerases I, II, and III subunit"
Acropora_031251,1.2970864836167881,-2.4201904091525424,NA,NA
Acropora_031252,-2.507668309918793,3.7632061409851936,Belongs to the thioredoxin family,Belongs to the thioredoxin family
Acropora_031254,2.164935080937142,-7.400604665577861,acidic dipeptidase,acidic dipeptidase
Acropora_031256,2.0184229440422436,-3.2473415592425994,Structural maintenance of chromosomes,Structural maintenance of chromosomes
Acropora_031257,2.028188224735292,-1.419934944372331,Structural maintenance of chromosomes,Structural maintenance of chromosomes
Acropora_031270,1.7798741830549931,-16.348609138430053,NA,NA
Acropora_031272,2.9049178557089106,-29.2173857548649,NA,NA
Acropora_031294,-1.5110509384736948,10.899232082629752,common myeloid progenitor cell proliferation,common myeloid progenitor cell proliferation
Acropora_031296,-1.206843133639544,8.760635755826387,Binds to the 23S rRNA,Binds to the 23S rRNA
Acropora_031303,1.5702336967077573,-4.043134031143597,NA,NA
Acropora_031305,1.0355707725931496,-1.181646277503296,EP4 subtype prostaglandin E2 receptor binding,EP4 subtype prostaglandin E2 receptor binding
Acropora_031315,2.011056793063284,-4.032947543794103,centriole-centriole cohesion,centriole-centriole cohesion
Acropora_031318,1.0049161048644775,-2.8079569121686254,NA,NA
Acropora_031356,1.7798741830549931,-3.0116491197287707,Chromosome 19 open reading frame 44,Chromosome 19 open reading frame 44
Acropora_031426,1.2054178780165958,-1.713789351497427,May play a role in anchoring the cytoskeleton to the plasma membrane,May play a role in anchoring the cytoskeleton to the plasma membrane
Acropora_031449,-16.64635517323702,4.462788122667766,peptide antigen assembly with MHC class I protein complex,peptide antigen assembly with MHC class I protein complex
Acropora_031453,1.4064656182037096,-7.9715062726713155,positive regulation of aldosterone biosynthetic process,positive regulation of aldosterone biosynthetic process
Acropora_031491,3.0443323019549466,-6.15910610703905,NA,NA
Acropora_031563,1.7675546986440371,-1.916551149589113,NA,NA
Acropora_031596,-2.201677015005094,8.342766351570825,isomerase B,isomerase B
Acropora_031687,1.309086983841329,-2.053946644975034,NA,NA
Acropora_031693,-1.0210265434432646,6.60907431339179,Cephalosporin hydroxylase,Cephalosporin hydroxylase
Acropora_031749,-1.1003878074523346,3.6096426840405975,tRNA 5'-leader removal,tRNA 5'-leader removal
Acropora_031776,1.0038866045245134,-3.6979400067338757,NA,NA
Acropora_031828,1.173210837851342,-6.040824577824258,NA,NA
Acropora_031831,1.0338355280498044,-1.9460780856775766,NA,NA
Acropora_031832,1.234400959269592,-6.089332122898167,NA,NA
Acropora_031857,-1.6758134348286087,5.690136986777766,aminopeptidase activity,aminopeptidase activity
Acropora_031859,1.5110509384736948,-9.117946668699542,NA,NA
Acropora_031861,1.5826632971905366,-4.440984742652027,NA,NA
Acropora_031863,1.7223335686312147,-1.3092800292718214,NA,NA
Acropora_031913,-2.3001061450400364,14.385135735222542,Belongs to the AAA ATPase family,Belongs to the AAA ATPase family
Acropora_032094,-1.3004986420439129,4.354154403091163,NA,NA
Acropora_032133,-1.74271624432816,4.567631696471328,NA,NA
Acropora_032187,1.365574328602039,-1.5573830655616037,NA,NA
Acropora_032206,-1.4182567430565107,4.657711474550822,protein localization to pericentriolar material,protein localization to pericentriolar material
Acropora_032221,2.019788269707982,-2.2404469647309977,NA,NA
Acropora_032280,-1.0432424706466243,2.1543115807334154,regulation of apoptotic process,regulation of apoptotic process
Acropora_032293,1.427916354105347,-2.9832792918144073,NA,NA
Acropora_032304,-1.600124804177735,4.316825880012854,Tetraspanin-7,Tetraspanin-7
Acropora_032367,-1.729680262384319,9.117946668699542,progesterone receptor signaling pathway,progesterone receptor signaling pathway
Acropora_032402,-1.054386367091461,4.804079259748069,heme binding,heme binding
Acropora_032673,3.4077358515880767,-4.574929333537859,NA,NA
Acropora_032679,-1.294448252943241,5.653166245563318,negative regulation of Notch signaling pathway,negative regulation of Notch signaling pathway
Acropora_032683,-1.6335113626765196,6.711094743230148,NA,NA
Acropora_032698,-1.2289348823214317,7.516188782069156,NA,NA
Acropora_032706,-1.0170576484163285,7.665715855372475,NA,NA
Acropora_032727,1.1763107264779167,-2.600075557261551,NA,NA
Acropora_032818,-1.6110584031426851,2.991862002014578,NA,NA
Acropora_032823,1.3181673577485093,-1.6657058238644495,NA,NA
Acropora_032828,-1.0507915239005226,8.557432789404006,NA,NA
Acropora_032845,-1.4524087796736604,12.381036452487903,regulation of sodium ion transport,regulation of sodium ion transport
Acropora_032976,1.4027826851484633,-1.2435580388801024,NA,NA
Acropora_032990,1.0954589171602753,-4.693670945918756,Glycosyl transferases group 1,Glycosyl transferases group 1
Acropora_033008,-1.5591580856691767,2.871489026338635,family member 26,family member 26
Acropora_033063,-1.148182120599871,1.361612002113154,NA,NA
Acropora_033099,9.284905617001098,-10.64368376214315,BTB/POZ domain,BTB/POZ domain
Acropora_033111,2.0267534430631597,-6.6397269007413495,NA,NA
Acropora_033113,3.4575922360762594,-9.920308945404875,NA,NA
Acropora_033162,-1.5320851000118163,2.5425766761327235,NA,NA
Acropora_033211,-1.9195904855915178,6.654930788149481,NA,NA
Acropora_033220,1.0507277596647793,-1.8814606427726719,NA,NA
Acropora_033253,-2.208458031246555,-1.3949260893895663,regulation of mitotic cell cycle,regulation of mitotic cell cycle
Acropora_033256,-1.8821418643704475,2.9665554429876413,NA,NA
Acropora_033324,1.2729582596277123,-1.8901582208247063,NA,NA
Acropora_033385,1.5110509384736948,-7.19458874624656,NA,NA
Acropora_033540,1.4040582455106616,-2.7604949072374656,NA,NA
Acropora_033541,1.3142305146434465,-4.244517971837881,NA,NA
Acropora_033626,1.2256670783813217,-5.8254895216962685,NA,NA
Acropora_033639,1.5934953969207506,-2.5701643641199494,NA,NA
Acropora_033660,-1.6596112575214081,8.600578998634072,NA,NA
Acropora_033692,1.433781899533908,-6.016014399476213,neuronal growth regulator 1,neuronal growth regulator 1
Acropora_033759,1.2335790143901366,-5.565906915950775,NA,NA
Acropora_033768,-1.911289782549545,4.771653074729572,carbohydrate binding,carbohydrate binding
Acropora_033798,1.1671876395304142,-1.963341132196976,NA,NA
Acropora_033821,-1.4312155825865507,3.965523695655652,NA,NA
Acropora_033872,-1.1995179118920016,3.7610482954951183,NA,NA
Acropora_34080,2.2101717001604237,-4.903721927179217,NA,NA
Acropora_34118,-2.267706483869063,2.5118392186150755,NA,NA
Acropora_34120,-1.0564505835032265,1.2564898747341473,NA,NA
Acropora_34132,-1.1916912529364585,7.256339927000901,NA,NA
Acropora_34161,-1.04009161861615,12.37920228161531,nucleosome assembly,nucleosome assembly
Acropora_34197,-1.5684859839331566,13.642177279083594,protein kinase activator activity,protein kinase activator activity
Acropora_34221,1.1552733680891731,-1.7210396651070219,NA,NA
Acropora_34237,-1.9296089750526642,-5.802993876026583,ribonuclease III activity,ribonuclease III activity
Acropora_34240,5.109290435428772,-3.078460009172212,negative regulation of DNA helicase activity,negative regulation of DNA helicase activity
